idAdministradora,strCnpjAdministradora,strNomeAdministradora,idTipoAdministradora,NomeTipoAdministradora,idSegmento,strNomeSegmento,dtBase,fltTaxaAdministracao,intQuantidadeGruposAtivos,intQuantidadeGruposConstituidosMes,intQuantidadeGruposEncerradosMes,intQuantidadeCotasComercializadasMes,intQuantidadeCotasExcluidasComercializar,intQuantidadeAcumuladaCotasAtivasContempladas,intQuantidadeCotasAtivasNaoContempladas,intQuantidadeCotasAtivasContempladasMes,intQuantidadeCotasAtivasAdimplentes,intQuantidadeCotasAtivasContempladasInadimplente,intQuantidadeCotasAtivasNaoContempladasInadimplentes,intQuantidadeCotasExcluidas,intQuantidadeCotasAtivasQuitadas,intQuantidadeCotasAtivasComCreditoPendenteUtilizacao,fltReceitaOperacional,fltReceitaNaoOperacional,fltDespesaOperacional,fltDespesaAdministrativa,fltDespesaNaoOperacional,fltResultado,fltIndiceDASobreReceita,fltIndiceDOSemDASobreReceita,fltIndiceDOSobreReceita,fltIndiceResultadoSobreReceita
120,82942400,GAMBATTO ADM CONS LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,7.96417,15,0,0,30,485,670,558,21,1056,59,113,500,238,54,1285406.38,150000.0,-549677.69,-434857.25,0.0,885728.69,0.302951,0.079992,0.382942,0.617058
120,82942400,GAMBATTO ADM CONS LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285406.38,150000.0,-549677.69,-434857.25,0.0,885728.69,0.302951,0.079992,0.382942,0.617058
120,82942400,GAMBATTO ADM CONS LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285406.38,150000.0,-549677.69,-434857.25,0.0,885728.69,0.302951,0.079992,0.382942,0.617058
168,45700892,GAP ADM CONS LTDA.,3,Mar Aberto,1,IMÓVEIS,2024-06-01,11.32297,10,0,0,1,237,983,497,1,1131,298,51,273,574,0,34352748.0,0.0,-3989159.5,-2139781.0,0.0,30363588.5,0.062288,0.053835,0.116123,0.883877
168,45700892,GAP ADM CONS LTDA.,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,10.23055,54,0,0,71,294,4599,2575,38,6620,371,183,320,2811,16,34352748.0,0.0,-3989159.5,-2139781.0,0.0,30363588.5,0.062288,0.053835,0.116123,0.883877
168,45700892,GAP ADM CONS LTDA.,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34352748.0,0.0,-3989159.5,-2139781.0,0.0,30363588.5,0.062288,0.053835,0.116123,0.883877
168,45700892,GAP ADM CONS LTDA.,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34352748.0,0.0,-3989159.5,-2139781.0,0.0,30363588.5,0.062288,0.053835,0.116123,0.883877
168,45700892,GAP ADM CONS LTDA.,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34352748.0,0.0,-3989159.5,-2139781.0,0.0,30363588.5,0.062288,0.053835,0.116123,0.883877
168,45700892,GAP ADM CONS LTDA.,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34352748.0,0.0,-3989159.5,-2139781.0,0.0,30363588.5,0.062288,0.053835,0.116123,0.883877
75,47820097,GAPLAN ADM CONS LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28248724.0,2392487.0,-10736297.0,-5539324.0,0.0,19904914.0,0.18078,0.169607,0.350387,0.649613
75,47820097,GAPLAN ADM CONS LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,10.97444,105,0,0,139,633,12509,3361,47,13926,1413,531,810,9007,9,28248724.0,2392487.0,-10736297.0,-5539324.0,0.0,19904914.0,0.18078,0.169607,0.350387,0.649613
75,47820097,GAPLAN ADM CONS LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,12.358,27,0,0,13,141,1670,506,4,2033,100,43,214,1222,1,28248724.0,2392487.0,-10736297.0,-5539324.0,0.0,19904914.0,0.18078,0.169607,0.350387,0.649613
75,47820097,GAPLAN ADM CONS LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28248724.0,2392487.0,-10736297.0,-5539324.0,0.0,19904914.0,0.18078,0.169607,0.350387,0.649613
75,47820097,GAPLAN ADM CONS LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28248724.0,2392487.0,-10736297.0,-5539324.0,0.0,19904914.0,0.18078,0.169607,0.350387,0.649613
75,47820097,GAPLAN ADM CONS LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28248724.0,2392487.0,-10736297.0,-5539324.0,0.0,19904914.0,0.18078,0.169607,0.350387,0.649613
124,85322204,GLOBO ADM. CONS. LTDA.,3,Mar Aberto,1,IMÓVEIS,2024-06-01,22.49387,6,1,0,95,1893,476,1124,3,1250,92,258,3366,188,56,5768436.0,0.0,-5051925.5,-4673170.5,0.0,716510.5,0.810128,0.06566,0.875788,0.124212
124,85322204,GLOBO ADM. CONS. LTDA.,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5768436.0,0.0,-5051925.5,-4673170.5,0.0,716510.5,0.810128,0.06566,0.875788,0.124212
124,85322204,GLOBO ADM. CONS. LTDA.,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,20.0,6,1,0,75,1232,985,657,11,1302,147,193,1831,535,77,5768436.0,0.0,-5051925.5,-4673170.5,0.0,716510.5,0.810128,0.06566,0.875788,0.124212
124,85322204,GLOBO ADM. CONS. LTDA.,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,20.0,2,0,0,7,362,398,306,5,569,25,110,626,304,25,5768436.0,0.0,-5051925.5,-4673170.5,0.0,716510.5,0.810128,0.06566,0.875788,0.124212
124,85322204,GLOBO ADM. CONS. LTDA.,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5768436.0,0.0,-5051925.5,-4673170.5,0.0,716510.5,0.810128,0.06566,0.875788,0.124212
124,85322204,GLOBO ADM. CONS. LTDA.,3,Mar Aberto,6,SERVIÇOS,2024-06-01,20.0,3,0,0,18,534,492,471,8,674,114,175,652,207,19,5768436.0,0.0,-5051925.5,-4673170.5,0.0,716510.5,0.810128,0.06566,0.875788,0.124212
134,91338228,GRAVEL ADM CONS LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305883.38,144161.12,-1411714.88,-1266039.25,0.0,38329.62,0.873104,0.100463,0.973567,0.026433
134,91338228,GRAVEL ADM CONS LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305883.38,144161.12,-1411714.88,-1266039.25,0.0,38329.62,0.873104,0.100463,0.973567,0.026433
134,91338228,GRAVEL ADM CONS LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,12.0132,5,0,0,6,398,1052,1385,25,669,401,941,527,297,27,1305883.38,144161.12,-1411714.88,-1266039.25,0.0,38329.62,0.873104,0.100463,0.973567,0.026433
134,91338228,GRAVEL ADM CONS LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,9.4544,1,0,0,0,172,764,228,8,128,285,69,337,345,3,1305883.38,144161.12,-1411714.88,-1266039.25,0.0,38329.62,0.873104,0.100463,0.973567,0.026433
134,91338228,GRAVEL ADM CONS LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305883.38,144161.12,-1411714.88,-1266039.25,0.0,38329.62,0.873104,0.100463,0.973567,0.026433
134,91338228,GRAVEL ADM CONS LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305883.38,144161.12,-1411714.88,-1266039.25,0.0,38329.62,0.873104,0.100463,0.973567,0.026433
48,26228270,GROSCON ADM. CONS. LTDA.,3,Mar Aberto,1,IMÓVEIS,2024-06-01,23.10223,1,0,0,17,201,294,244,1,463,28,47,3289,188,32,3533071.5,84963.37,-3570877.0,-3325545.25,0.0,47157.87,0.919158,0.067808,0.986966,0.013034
48,26228270,GROSCON ADM. CONS. LTDA.,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,20.82095,1,0,0,7,148,98,50,0,129,14,5,802,58,1,3533071.5,84963.37,-3570877.0,-3325545.25,0.0,47157.87,0.919158,0.067808,0.986966,0.013034
48,26228270,GROSCON ADM. CONS. LTDA.,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,18.861759,5,0,0,58,243,674,705,13,1143,118,118,2417,239,43,3533071.5,84963.37,-3570877.0,-3325545.25,0.0,47157.87,0.919158,0.067808,0.986966,0.013034
48,26228270,GROSCON ADM. CONS. LTDA.,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3533071.5,84963.37,-3570877.0,-3325545.25,0.0,47157.87,0.919158,0.067808,0.986966,0.013034
48,26228270,GROSCON ADM. CONS. LTDA.,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3533071.5,84963.37,-3570877.0,-3325545.25,0.0,47157.87,0.919158,0.067808,0.986966,0.013034
48,26228270,GROSCON ADM. CONS. LTDA.,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3533071.5,84963.37,-3570877.0,-3325545.25,0.0,47157.87,0.919158,0.067808,0.986966,0.013034
49,26253658,GUARAPIRANGA ADM. CONSÓRCIOS,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330182.75,0.0,-1248027.25,-1070330.25,0.0,82155.5,0.804649,0.133588,0.938237,0.061763
49,26253658,GUARAPIRANGA ADM. CONSÓRCIOS,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330182.75,0.0,-1248027.25,-1070330.25,0.0,82155.5,0.804649,0.133588,0.938237,0.061763
49,26253658,GUARAPIRANGA ADM. CONSÓRCIOS,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,17.720301,6,0,0,14,305,1283,458,15,1648,31,62,1286,791,84,1330182.75,0.0,-1248027.25,-1070330.25,0.0,82155.5,0.804649,0.133588,0.938237,0.061763
49,26253658,GUARAPIRANGA ADM. CONSÓRCIOS,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330182.75,0.0,-1248027.25,-1070330.25,0.0,82155.5,0.804649,0.133588,0.938237,0.061763
49,26253658,GUARAPIRANGA ADM. CONSÓRCIOS,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,20.6056,1,0,0,3,19,48,112,1,148,3,9,49,1,8,1330182.75,0.0,-1248027.25,-1070330.25,0.0,82155.5,0.804649,0.133588,0.938237,0.061763
49,26253658,GUARAPIRANGA ADM. CONSÓRCIOS,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330182.75,0.0,-1248027.25,-1070330.25,0.0,82155.5,0.804649,0.133588,0.938237,0.061763
9,3586655,H. CONSÓRCIO,3,Mar Aberto,1,IMÓVEIS,2024-06-01,22.040979,1,0,0,0,278,121,1,0,102,20,0,956,57,8,456971.12,38155.0,-685313.69,-576381.19,0.0,-190187.56,1.16411,0.22001,1.384119,-0.384119
9,3586655,H. CONSÓRCIO,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,17.566669,1,0,0,0,225,15,0,0,10,5,0,248,7,0,456971.12,38155.0,-685313.69,-576381.19,0.0,-190187.56,1.16411,0.22001,1.384119,-0.384119
9,3586655,H. CONSÓRCIO,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,10.92381,5,0,0,0,180,420,0,0,253,167,0,432,253,0,456971.12,38155.0,-685313.69,-576381.19,0.0,-190187.56,1.16411,0.22001,1.384119,-0.384119
9,3586655,H. CONSÓRCIO,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,15.0,2,0,0,0,62,158,0,0,84,74,0,181,84,0,456971.12,38155.0,-685313.69,-576381.19,0.0,-190187.56,1.16411,0.22001,1.384119,-0.384119
9,3586655,H. CONSÓRCIO,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456971.12,38155.0,-685313.69,-576381.19,0.0,-190187.56,1.16411,0.22001,1.384119,-0.384119
9,3586655,H. CONSÓRCIO,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456971.12,38155.0,-685313.69,-576381.19,0.0,-190187.56,1.16411,0.22001,1.384119,-0.384119
110,73516106,HS ADM CONS LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,21.980619,120,1,0,4938,52217,23074,130107,525,142736,2201,8244,144456,3709,8451,271112416.0,2302842.75,-138150544.0,-34778112.0,0.0,135264714.75,0.127199,0.378079,0.505277,0.494723
110,73516106,HS ADM CONS LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271112416.0,2302842.75,-138150544.0,-34778112.0,0.0,135264714.75,0.127199,0.378079,0.505277,0.494723
110,73516106,HS ADM CONS LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,14.86291,140,1,1,3736,24178,36237,88513,1013,114357,4351,6042,91604,7701,4705,271112416.0,2302842.75,-138150544.0,-34778112.0,0.0,135264714.75,0.127199,0.378079,0.505277,0.494723
110,73516106,HS ADM CONS LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271112416.0,2302842.75,-138150544.0,-34778112.0,0.0,135264714.75,0.127199,0.378079,0.505277,0.494723
110,73516106,HS ADM CONS LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271112416.0,2302842.75,-138150544.0,-34778112.0,0.0,135264714.75,0.127199,0.378079,0.505277,0.494723
110,73516106,HS ADM CONS LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271112416.0,2302842.75,-138150544.0,-34778112.0,0.0,135264714.75,0.127199,0.378079,0.505277,0.494723
8,3403333,IRMÃOS DE MARCO ADM CONS LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176594.52,0.0,-75624.62,-50209.77,-21765.83,79204.07,0.284322,0.143916,0.428239,0.448508
8,3403333,IRMÃOS DE MARCO ADM CONS LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176594.52,0.0,-75624.62,-50209.77,-21765.83,79204.07,0.284322,0.143916,0.428239,0.448508
8,3403333,IRMÃOS DE MARCO ADM CONS LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,12.0,1,0,0,0,20,73,37,2,93,9,8,22,17,9,176594.52,0.0,-75624.62,-50209.77,-21765.83,79204.07,0.284322,0.143916,0.428239,0.448508
8,3403333,IRMÃOS DE MARCO ADM CONS LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176594.52,0.0,-75624.62,-50209.77,-21765.83,79204.07,0.284322,0.143916,0.428239,0.448508
8,3403333,IRMÃOS DE MARCO ADM CONS LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176594.52,0.0,-75624.62,-50209.77,-21765.83,79204.07,0.284322,0.143916,0.428239,0.448508
8,3403333,IRMÃOS DE MARCO ADM CONS LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176594.52,0.0,-75624.62,-50209.77,-21765.83,79204.07,0.284322,0.143916,0.428239,0.448508
103,62798475,CNK ADM CONS LTDA.,3,Mar Aberto,1,IMÓVEIS,2024-06-01,25.364241,6,1,0,884,715,436,5588,17,4963,37,1024,22873,10,99,71393720.0,0.0,-72639512.0,-64003940.0,-3111.52,-1248903.52,0.896493,0.120957,1.01745,-0.017493
172,62798475,KASINSKI ADM CONS LTDA.,3,Mar Aberto,1,IMÓVEIS,2024-06-01,25.364241,6,1,0,884,715,436,5588,17,4963,37,1024,22873,10,99,71393720.0,0.0,-72639512.0,-64003940.0,-3111.52,-1248903.52,0.896493,0.120957,1.01745,-0.017493
103,62798475,CNK ADM CONS LTDA.,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,24.807501,4,1,0,83,232,507,2304,15,2149,124,538,16866,14,72,71393720.0,0.0,-72639512.0,-64003940.0,-3111.52,-1248903.52,0.896493,0.120957,1.01745,-0.017493
172,62798475,KASINSKI ADM CONS LTDA.,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,24.807501,4,1,0,83,232,507,2304,15,2149,124,538,16866,14,72,71393720.0,0.0,-72639512.0,-64003940.0,-3111.52,-1248903.52,0.896493,0.120957,1.01745,-0.017493
103,62798475,CNK ADM CONS LTDA.,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,19.849899,10,2,0,455,3262,1970,2906,57,3516,552,808,43044,140,272,71393720.0,0.0,-72639512.0,-64003940.0,-3111.52,-1248903.52,0.896493,0.120957,1.01745,-0.017493
172,62798475,KASINSKI ADM CONS LTDA.,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,19.849899,10,2,0,455,3262,1970,2906,57,3516,552,808,43044,140,272,71393720.0,0.0,-72639512.0,-64003940.0,-3111.52,-1248903.52,0.896493,0.120957,1.01745,-0.017493
103,62798475,CNK ADM CONS LTDA.,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,22.6509,1,0,0,28,185,8,310,1,225,1,92,301,0,5,71393720.0,0.0,-72639512.0,-64003940.0,-3111.52,-1248903.52,0.896493,0.120957,1.01745,-0.017493
172,62798475,KASINSKI ADM CONS LTDA.,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,22.6509,1,0,0,28,185,8,310,1,225,1,92,301,0,5,71393720.0,0.0,-72639512.0,-64003940.0,-3111.52,-1248903.52,0.896493,0.120957,1.01745,-0.017493
103,62798475,CNK ADM CONS LTDA.,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.01,1,1,0,48,0,1,47,1,47,0,1,0,0,1,71393720.0,0.0,-72639512.0,-64003940.0,-3111.52,-1248903.52,0.896493,0.120957,1.01745,-0.017493
172,62798475,KASINSKI ADM CONS LTDA.,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.01,1,1,0,48,0,1,47,1,47,0,1,0,0,1,71393720.0,0.0,-72639512.0,-64003940.0,-3111.52,-1248903.52,0.896493,0.120957,1.01745,-0.017493
103,62798475,CNK ADM CONS LTDA.,3,Mar Aberto,6,SERVIÇOS,2024-06-01,20.9783,1,0,0,28,503,50,180,3,173,15,42,955,0,17,71393720.0,0.0,-72639512.0,-64003940.0,-3111.52,-1248903.52,0.896493,0.120957,1.01745,-0.017493
172,62798475,KASINSKI ADM CONS LTDA.,3,Mar Aberto,6,SERVIÇOS,2024-06-01,20.9783,1,0,0,28,503,50,180,3,173,15,42,955,0,17,71393720.0,0.0,-72639512.0,-64003940.0,-3111.52,-1248903.52,0.896493,0.120957,1.01745,-0.017493
162,41629070,KLUBI,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14305434.0,33651.07,-24907438.0,-22633364.0,0.0,-10568352.93,1.578439,0.158593,1.737031,-0.737031
162,41629070,KLUBI,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14305434.0,33651.07,-24907438.0,-22633364.0,0.0,-10568352.93,1.578439,0.158593,1.737031,-0.737031
162,41629070,KLUBI,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,13.9097,3,0,0,399,3278,837,4534,18,3480,5,1886,4816,118,119,14305434.0,33651.07,-24907438.0,-22633364.0,0.0,-10568352.93,1.578439,0.158593,1.737031,-0.737031
162,41629070,KLUBI,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,16.559999,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14305434.0,33651.07,-24907438.0,-22633364.0,0.0,-10568352.93,1.578439,0.158593,1.737031,-0.737031
162,41629070,KLUBI,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,44.197201,28,22,0,11122,3709,170,19567,59,14260,13,5464,7100,12,53,14305434.0,33651.07,-24907438.0,-22633364.0,0.0,-10568352.93,1.578439,0.158593,1.737031,-0.737031
162,41629070,KLUBI,3,Mar Aberto,6,SERVIÇOS,2024-06-01,30.6,1,1,0,9,1,1,8,1,9,0,0,1,1,1,14305434.0,33651.07,-24907438.0,-22633364.0,0.0,-10568352.93,1.578439,0.158593,1.737031,-0.737031
97,60250776,LUIZA ADM. CONS. LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,19.939211,22,1,0,1190,17771,7029,19705,121,22420,727,3587,65735,1864,1727,84146520.0,1180576.38,-55604820.0,-45356044.0,0.0,29722276.38,0.531555,0.120112,0.651667,0.348333
97,60250776,LUIZA ADM. CONS. LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,15.29718,3,0,0,84,396,933,1994,20,2457,107,363,3530,333,103,84146520.0,1180576.38,-55604820.0,-45356044.0,0.0,29722276.38,0.531555,0.120112,0.651667,0.348333
97,60250776,LUIZA ADM. CONS. LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,17.494499,47,1,0,1466,5711,22378,23376,527,39426,2249,4079,44856,9242,2593,84146520.0,1180576.38,-55604820.0,-45356044.0,0.0,29722276.38,0.531555,0.120112,0.651667,0.348333
97,60250776,LUIZA ADM. CONS. LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,20.74711,28,1,0,499,4463,9766,6727,244,14030,1046,1417,16779,4145,1509,84146520.0,1180576.38,-55604820.0,-45356044.0,0.0,29722276.38,0.531555,0.120112,0.651667,0.348333
97,60250776,LUIZA ADM. CONS. LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,23.83675,16,1,0,204,2389,2644,1806,92,3733,279,438,4187,1374,565,84146520.0,1180576.38,-55604820.0,-45356044.0,0.0,29722276.38,0.531555,0.120112,0.651667,0.348333
97,60250776,LUIZA ADM. CONS. LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,20.45434,9,0,0,115,1410,2056,1616,94,2965,332,375,3152,342,454,84146520.0,1180576.38,-55604820.0,-45356044.0,0.0,29722276.38,0.531555,0.120112,0.651667,0.348333
18,4250224,MAGGI ADM CONS LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,21.518169,9,0,0,253,2101,1801,3371,25,4540,89,543,4850,800,250,86372720.0,3074.0,-76723088.0,-67525440.0,-11102.4,9641603.6,0.781763,0.106484,0.888248,0.111624
18,4250224,MAGGI ADM CONS LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,13.75864,37,0,0,266,3526,10201,7969,237,16426,817,927,8524,4881,775,86372720.0,3074.0,-76723088.0,-67525440.0,-11102.4,9641603.6,0.781763,0.106484,0.888248,0.111624
18,4250224,MAGGI ADM CONS LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,12.45485,22,0,0,271,1684,9356,4084,133,12259,598,583,7846,6036,318,86372720.0,3074.0,-76723088.0,-67525440.0,-11102.4,9641603.6,0.781763,0.106484,0.888248,0.111624
18,4250224,MAGGI ADM CONS LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,10.0,1,0,0,182,16,39,909,11,871,0,77,46,3,17,86372720.0,3074.0,-76723088.0,-67525440.0,-11102.4,9641603.6,0.781763,0.106484,0.888248,0.111624
18,4250224,MAGGI ADM CONS LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86372720.0,3074.0,-76723088.0,-67525440.0,-11102.4,9641603.6,0.781763,0.106484,0.888248,0.111624
18,4250224,MAGGI ADM CONS LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86372720.0,3074.0,-76723088.0,-67525440.0,-11102.4,9641603.6,0.781763,0.106484,0.888248,0.111624
68,45793395,MASSEY FERGUSON ADM DE CONS LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43053400.0,0.0,-25585042.0,-20758192.0,-79010.18,17389347.82,0.48215,0.112113,0.594263,0.403902
68,45793395,MASSEY FERGUSON ADM DE CONS LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,13.85295,26,0,0,165,2037,17038,6396,209,21461,1168,805,12042,10879,877,43053400.0,0.0,-25585042.0,-20758192.0,-79010.18,17389347.82,0.48215,0.112113,0.594263,0.403902
68,45793395,MASSEY FERGUSON ADM DE CONS LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43053400.0,0.0,-25585042.0,-20758192.0,-79010.18,17389347.82,0.48215,0.112113,0.594263,0.403902
68,45793395,MASSEY FERGUSON ADM DE CONS LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43053400.0,0.0,-25585042.0,-20758192.0,-79010.18,17389347.82,0.48215,0.112113,0.594263,0.403902
68,45793395,MASSEY FERGUSON ADM DE CONS LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43053400.0,0.0,-25585042.0,-20758192.0,-79010.18,17389347.82,0.48215,0.112113,0.594263,0.403902
68,45793395,MASSEY FERGUSON ADM DE CONS LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43053400.0,0.0,-25585042.0,-20758192.0,-79010.18,17389347.82,0.48215,0.112113,0.594263,0.403902
114,76853043,MENEGALLI ADM CONS LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,19.628799,1,0,0,0,203,396,0,0,303,93,0,1907,303,0,2821893.75,0.0,-2125142.25,-1798898.88,-187794.3,508957.2,0.637479,0.115612,0.753091,0.18036
